displayName,id,groupType,membershipType,mail,source,mailEnabled,onPremisesSyncEnabled
KS0809C.採購部組長以上,cdfe7952-06b7-4f59-8ba8-303cbc94e217,Mail enabled security,assigned,KS0809C@knsh.com.tw,Windows Server AD,True,True
KS08M.總經理室直屬主管,9f1951cf-40d2-4f27-8f92-b1fda27e1982,Mail enabled security,assigned,KS08M@knsh.com.tw,Windows Server AD,True,True
KS10.幼兒園,6094892e-3c9d-466c-8b72-8ed03178cc0d,Mail enabled security,assigned,KS10@knsh.com.tw,Windows Server AD,True,True
KS1001.康軒附設幼兒園,7887c670-8864-4944-9208-119ab4dfd613,Mail enabled security,assigned,KS1001@knsh.com.tw,Windows Server AD,True,True
KS100101.康軒附設幼兒園教務組,af36ac75-3110-474a-a69c-08c4c03c48bd,Mail enabled security,assigned,KS100101@knsh.com.tw,Windows Server AD,True,True
KS100103.康軒附設幼兒園行政組,029dd33c-0e91-419c-8bbf-bda25eba1715,Mail enabled security,assigned,KS100103@knsh.com.tw,Windows Server AD,True,True
KS100105.康軒附設幼兒園保育組,dc9bba85-831d-4c44-91c5-a780b94f254b,Mail enabled security,assigned,KS100105@knsh.com.tw,Windows Server AD,True,True
KS100107.International R&D(KH),ec26afe4-7235-4473-bbcc-a427c150d8e1,Mail enabled security,assigned,KS100107@knsh.com.tw,Windows Server AD,True,True
KS1001C.康軒附設幼兒園組長以上,5d7d8cf7-3d76-44b0-95c1-5c9cafa4bd56,Mail enabled security,assigned,KS1001C@knsh.com.tw,Windows Server AD,True,True
KS1002.康軒附設內湖幼兒園,20f8a234-7866-4d71-9be3-d5d57981baa2,Mail enabled security,assigned,KS1002@knsh.com.tw,Windows Server AD,True,True
KS100201.康軒附設內湖幼兒園教務組,90c2df6e-dac2-490d-bee2-1b98265efb4f,Mail enabled security,assigned,KS100201@knsh.com.tw,Windows Server AD,True,True
KS100203.康軒附設內湖幼兒園行政組,31cfe050-1f1d-4403-851b-2c0b9c2288d2,Mail enabled security,assigned,KS100203@knsh.com.tw,Windows Server AD,True,True
KS100205.康軒附設內湖幼兒園保育組,4ce9707a-fac7-4729-9a90-7e3535c0c7e6,Mail enabled security,assigned,KS100205@knsh.com.tw,Windows Server AD,True,True
KS100207 International R&D(NH),75dd2c1f-6474-43dc-bd00-fb4a88e7d8b6,Mail enabled security,assigned,KS100207@knsh.com.tw,Windows Server AD,True,True
KS1002C.康軒附設內湖幼兒園組長以上,c3505ae3-2ab3-44a8-a485-4adbf5427cc4,Mail enabled security,assigned,KS1002C@knsh.com.tw,Windows Server AD,True,True
math,aa764a95-60d6-475a-ab5e-9de562fc2ba2,Security,assigned,,Windows Server AD,False,True
NJ900. 南京康轩 - 和欣,099a9051-cdcf-4789-abaf-2f25c274c8b1,Mail enabled security,assigned,NJ900@knsh.com.cn,Windows Server AD,True,True
NJ901. 南京康轩外派人员,3ca42f8a-93d5-4d24-8817-5fc2478c54a8,Mail enabled security,assigned,NJ901@knsh.com.cn,Windows Server AD,True,True
NJ903. 学前营业处,1ad9248c-be87-4921-ab82-f69671d09444,Mail enabled security,assigned,NJ903@knsh.com.cn,Windows Server AD,True,True
NJ9031. 学前营业处全体业务,8f4bfe88-258b-40c6-9ac4-1bb57ed1f3e8,Mail enabled security,assigned,NJ9031@knsh.com.cn,Windows Server AD,True,True
NJ9032. 学前营业处全体讲师,a3ce8812-229e-4930-ba95-81593ec4c2d3,Mail enabled security,assigned,NJ9032@knsh.com.cn,Windows Server AD,True,True
NJ9033. 学前一处,f4072faa-9a9a-48a5-9c20-b5283e2b17c5,Mail enabled security,assigned,NJ9033@knsh.com.cn,Windows Server AD,True,True
NJ90330. 学前一处行政组,c35bd73f-ccac-4675-9a9c-52f09410433c,Mail enabled security,assigned,NJ90330@knsh.com.cn,Windows Server AD,True,True
NJ9034. 学前二处,f53bbede-a44d-49ee-a0ab-82c09d070bfc,Mail enabled security,assigned,NJ9034@knsh.com.cn,Windows Server AD,True,True
NJ9035. 学前营业处教研主任群,ff28203e-3790-467e-a418-78a59da9e130,Mail enabled security,assigned,NJ9035@knsh.com.cn,Windows Server AD,True,True
NJ9036. 课程顾问组,896fe488-e6e6-4671-9299-09b49a4bc277,Mail enabled security,assigned,NJ9036@knsh.com.cn,Windows Server AD,True,True
NJ904. 职教营业处,ecd27912-3261-4a45-a626-3586ff3f35ac,Mail enabled security,assigned,NJ904@knsh.com.cn,Windows Server AD,True,True
NJ90411. 职教营业处华北营业区,1b42fab2-5059-40a9-973d-aaf62dae74c3,Mail enabled security,assigned,NJ90411@knsh.com.cn,Windows Server AD,True,True
NJ90412. 职教营业处西北营业区,5475ed70-7f16-4678-a10a-51915a36babd,Mail enabled security,assigned,NJ90412@knsh.com.cn,Windows Server AD,True,True
NJ90413. 职教营业处华中营业区,2078bc3d-d832-4349-afc1-22b685e0ad10,Mail enabled security,assigned,NJ90413@knsh.com.cn,Windows Server AD,True,True
NJ90421. 职教营业处中原营业区,73ca1057-60f7-460e-830c-afcc98e1655e,Mail enabled security,assigned,NJ90421@knsh.com.cn,Windows Server AD,True,True
NJ90423. 职教营业处华东营业区,c0fc8506-5cf8-47c6-9ec4-bc43690984c7,Mail enabled security,assigned,NJ90423@knsh.com.cn,Windows Server AD,True,True
NJ90424. 职教营业处华南一区,01fcacef-cd65-47b2-8464-5ef96ceb7bfa,Mail enabled security,assigned,NJ90424@knsh.com.cn,Windows Server AD,True,True
NJ90425. 职教营业处华南二区,edecc28d-3d19-41e1-847d-f890f9d978fa,Mail enabled security,assigned,NJ90425@knsh.com.cn,Windows Server AD,True,True
NJ9043. 职教营业处市场部,d4d71ad3-32a7-43dc-b10b-aa0d6e4ed450,Mail enabled security,assigned,NJ9043@knsh.com.cn,Windows Server AD,True,True
NJ90431. 职教营业处市场部商务组,c0451bf2-9826-4271-bea9-5e56e272cbaa,Mail enabled security,assigned,NJ90431@knsh.com.cn,Windows Server AD,True,True
NJ90432. 职教营业处市场部营销组,fa993bf9-ac8e-4042-be8e-d609d05e24d0,Mail enabled security,assigned,NJ90432@knsh.com.cn,Windows Server AD,True,True
NJ9044. 职教大区经理,61f3b6ab-ca4d-4029-9228-95abbc82f188,Mail enabled security,assigned,NJ9044@knsh.com.cn,Windows Server AD,True,True
NJ9045. 职教业务主管,7994eec4-3ca7-4da1-bb1d-a58facf924b4,Mail enabled security,assigned,NJ9045@knsh.com.cn,Windows Server AD,True,True
NJ905. 特教营业部,3d516d06-2407-440e-a622-2d1b8386c230,Mail enabled security,assigned,NJ905@knsh.com.cn,Windows Server AD,True,True
NJ906. 市场部,3d8fb0da-a120-4815-a7f2-9337ed0527c6,Mail enabled security,assigned,NJ906@knsh.com.cn,Windows Server AD,True,True
NJ9060. 产品营销组,08dd9462-0bc1-4fe0-85b2-aeb23cac4c42,Mail enabled security,assigned,NJ9060@knsh.com.cn,Windows Server AD,True,True
NJ9062. 市场管理组,b1cb342a-3a31-4631-b51b-f326d8312065,Mail enabled security,assigned,NJ9062@knsh.com.cn,Windows Server AD,True,True
NJ9063. 营业处全国区客服组,fd27d3be-5378-459d-aa65-4ebfd0deea4c,Mail enabled security,assigned,NJ9063@knsh.com.cn,Windows Server AD,True,True
NJ9066. 营业处行政人员,a61cb2fd-2dd1-4532-882e-3193ec5bbdf0,Mail enabled security,assigned,NJ9066@knsh.com.cn,Windows Server AD,True,True
NJ9067. 营业处行政客服人事,d6dcf8fd-9599-470c-bd9c-7764d965758f,Mail enabled security,assigned,NJ9067@knsh.com.cn,Windows Server AD,True,True
NJ907. 学前营业部协理,472a33d5-f43f-4927-875e-4bb1e66fc469,Mail enabled security,assigned,NJ907@knsh.com.cn,Windows Server AD,True,True
NJ908. 学前营业处区经理,b63e3e58-a4b6-4598-9ac7-28250ed7cd5e,Mail enabled security,assigned,NJ908@knsh.com.cn,Windows Server AD,True,True
NJ910. 学前营业处教研部,caddd094-20cc-4a79-9226-e15e293e26df,Mail enabled security,assigned,NJ910@knsh.com.cn,Windows Server AD,True,True
NJ9101. 教研一组,df970d6d-8c8c-4080-95db-374d75d3d457,Mail enabled security,assigned,NJ9101@knsh.com.cn,Windows Server AD,True,True
NJ9102. 教研二组,b80d5345-7a0e-4a5b-8d06-8ca86d988fc6,Mail enabled security,assigned,NJ9102@knsh.com.cn,Windows Server AD,True,True
NJ913. 培训中心,88441f75-4966-4b2c-b1ad-6ce598c6bccd,Mail enabled security,assigned,NJ913@knsh.com.cn,Windows Server AD,True,True
NJ9131. 培训中心行企组,d260e783-8c05-4c60-a879-fa7c27e7e4f0,Mail enabled security,assigned,NJ9131@knsh.com.cn,Windows Server AD,True,True
NJ9132. 培训中心教研组,1a3219c1-f008-49fa-a7fa-a87e61389cba,Mail enabled security,assigned,NJ9132@knsh.com.cn,Windows Server AD,True,True
NJ9133. 培训中心营业组,d5fe7a93-dfac-4b66-9605-2a85835c835d,Mail enabled security,assigned,NJ9133@knsh.com.cn,Windows Server AD,True,True
NJ914. 华北营业部,5eb7f58a-355e-4c98-b687-81f2df7d3aeb,Mail enabled security,assigned,NJ914@knsh.com.cn,Windows Server AD,True,True
NJ9140. 华北营业部行政组,17b4cb71-bb13-4e8f-b6f9-9811d5b9576d,Mail enabled security,assigned,NJ9140@knsh.com.cn,Windows Server AD,True,True
NJ9141. 学前一处华北业务,f7253439-54bf-4e7a-a043-d7415bd89119,Mail enabled security,assigned,NJ9141@knsh.com.cn,Windows Server AD,True,True
NJ9143. 学前一处华北营业部教研中心,1ff1f6b0-e9fe-4df8-999c-ead1744cb293,Mail enabled security,assigned,NJ9143@knsh.com.cn,Windows Server AD,True,True
NJ9148. 华北营业部学前主管组,0b74fc0c-7402-4d27-8812-d0df062704dd,Mail enabled security,assigned,NJ9148@knsh.com.cn,Windows Server AD,True,True
NJ915. 中原营业部,4e83b01b-39bd-4a4c-ab7f-d16b71513143,Mail enabled security,assigned,NJ915@knsh.com.cn,Windows Server AD,True,True
NJ9150. 中原营业部行政组,a12f589d-429e-4c5a-a93a-68394b6fdca8,Mail enabled security,assigned,NJ9150@knsh.com.cn,Windows Server AD,True,True
NJ9151. 学前一处中原业务,04709b29-ae8d-45ae-bc2f-c7d7104795f4,Mail enabled security,assigned,NJ9151@knsh.com.cn,Windows Server AD,True,True
NJ91511. 学前一处中原营业部中原一区业务,a5a3b2fb-55ee-49c4-a01a-b9d4cea6b686,Mail enabled security,assigned,NJ91511@knsh.com.cn,Windows Server AD,True,True
NJ91513. 学前一处中原营业部中原二区业务,22f9164e-a279-4a24-bb3a-52c620b968e8,Mail enabled security,assigned,NJ91513@knsh.com.cn,Windows Server AD,True,True
NJ9153. 学前一处中原营业部中原一区教研中心,fec613c4-5631-4d5b-ab11-a97ae85de439,Mail enabled security,assigned,NJ9153@knsh.com.cn,Windows Server AD,True,True
NJ9155. 学前一处中原营业部中原二区教研中心,60cbac39-7b22-4467-95ec-41a5a0b614f9,Mail enabled security,assigned,NJ9155@knsh.com.cn,Windows Server AD,True,True
NJ9158. 中原营业部学前主管组,6ef54463-f0ab-40ad-9cb4-dcaf548c441a,Mail enabled security,assigned,NJ9158@knsh.com.cn,Windows Server AD,True,True
NJ91580. 中原学前组,21496caa-906b-4266-874c-4046ea1c278a,Mail enabled security,assigned,NJ91580@knsh.com.cn,Windows Server AD,True,True
NJ916. 华东营业部,36c83253-34ce-46b5-8212-5170ce062401,Mail enabled security,assigned,NJ916@knsh.com.cn,Windows Server AD,True,True
NJ9160. 华东营业部行政组,acbfc05a-b7f7-4d36-bfa0-6387cd237c02,Mail enabled security,assigned,NJ9160@knsh.com.cn,Windows Server AD,True,True
NJ9161. 学前二处华东业务,c2fedc50-7f63-4961-92e1-13a1d97f51d4,Mail enabled security,assigned,NJ9161@knsh.com.cn,Windows Server AD,True,True
NJ9162. 学前二处华东营业部教研中心,595515b4-5014-4aec-ad26-a6b3680ef032,Mail enabled security,assigned,NJ9162@knsh.com.cn,Windows Server AD,True,True
NJ9168. 华东营业部学前主管组,b424bdb0-2fa2-4320-b43f-34e52705f62d,Mail enabled security,assigned,NJ9168@knsh.com.cn,Windows Server AD,True,True
NJ917. 华南营业部,83e02cc6-11bf-491b-ba81-10d4824697df,Mail enabled security,assigned,NJ917@knsh.com.cn,Windows Server AD,True,True
NJ9170. 华南营业部行政组,6fd8df4b-f753-4502-92ba-e6a7b1c1681c,Mail enabled security,assigned,NJ9170@knsh.com.cn,Windows Server AD,True,True
NJ9171. 学前二处华南业务,cc13b3f0-f831-485a-ae15-59a98fcb1156,Mail enabled security,assigned,NJ9171@knsh.com.cn,Windows Server AD,True,True
NJ9172. 学前二处华南营业部教研中心,a82c00a4-16a4-4924-a3bc-43129a430928,Mail enabled security,assigned,NJ9172@knsh.com.cn,Windows Server AD,True,True
NJ9178. 华南营业部学前主管组,28ba926b-f49e-4dab-bf89-44d3ab2b3098,Mail enabled security,assigned,NJ9178@knsh.com.cn,Windows Server AD,True,True
NJ9179. 华南营业部学前组,da3eed46-0b07-4370-9caa-0768fc4430f5,Mail enabled security,assigned,NJ9179@knsh.com.cn,Windows Server AD,True,True
NJ918. 西南营业部,f113cc9a-a9db-4d02-b8a1-f5c11a53d1eb,Mail enabled security,assigned,NJ918@knsh.com.cn,Windows Server AD,True,True
NJ9180. 西南营业部行政组,ff25dbf8-e4a0-480e-82b2-2dcf390f93f1,Mail enabled security,assigned,NJ9180@knsh.com.cn,Windows Server AD,True,True
NJ9181. 学前二处西南业务,d68815e3-36b3-4eb9-91af-9deeb9b77301,Mail enabled security,assigned,NJ9181@knsh.com.cn,Windows Server AD,True,True
NJ9182. 学前二处西南营业部教研中心,33d335e8-fd6c-4e4a-ab70-a7fc6c3da016,Mail enabled security,assigned,NJ9182@knsh.com.cn,Windows Server AD,True,True
NJ9188. 西南营业部学前主管组,65b9c537-3a8d-409f-a195-a7ca313af852,Mail enabled security,assigned,NJ9188@knsh.com.cn,Windows Server AD,True,True
NJ919. 长春营业区,ac9c8141-0ff1-4286-9e15-bf67b13fb1d3,Mail enabled security,assigned,NJ919@knsh.com.cn,Windows Server AD,True,True
NJ9190. 长春营业区行政组,c83de830-04bc-4e61-a2ba-3aadb8fd2370,Mail enabled security,assigned,NJ9190@knsh.com.cn,Windows Server AD,True,True
NJ9191. 学前一处长春业务,a9cc97f7-11cb-4f0c-875c-18de0946a4e4,Mail enabled security,assigned,NJ9191@knsh.com.cn,Windows Server AD,True,True
NJ9198. 长春营业区学前主管组,86dd9454-719b-4701-b2d0-5b982a331d26,Mail enabled security,assigned,NJ9198@knsh.com.cn,Windows Server AD,True,True
NJ921. 西北营业部,c756ab2c-fa28-4573-b07c-3a153b71f267,Mail enabled security,assigned,NJ921@knsh.com.cn,Windows Server AD,True,True
NJ9210. 西北营业部行政组,e9e0c2b3-ad1e-4c46-8c38-c5758e68041f,Mail enabled security,assigned,NJ9210@knsh.com.cn,Windows Server AD,True,True
NJ9211. 学前一处西北业务,3422122e-1373-4c09-b8aa-a03da3de4fc5,Mail enabled security,assigned,NJ9211@knsh.com.cn,Windows Server AD,True,True
NJ9212. 学前一处西北营业部教研中心,ec626e51-01b7-48c1-9c95-2e60e4a863af,Mail enabled security,assigned,NJ9212@knsh.com.cn,Windows Server AD,True,True
NJ9218. 西北营业部学前主管组,348271af-84c2-4450-9bba-4e86edcb3273,Mail enabled security,assigned,NJ9218@knsh.com.cn,Windows Server AD,True,True
NJ925. 互联网运营部,2d528adc-6021-4e77-b2f9-51a6962918df,Mail enabled security,assigned,NJ925@knsh.com.cn,Windows Server AD,True,True
NJ9251. B端运营组,1081b025-78a1-4fdb-a4a6-3dae2863a865,Mail enabled security,assigned,NJ9251@knsh.com.cn,Windows Server AD,True,True
NJ9252. C端运营组,afb5ae23-a495-4921-aaeb-78c276ec68a1,Mail enabled security,assigned,NJ9252@knsh.com.cn,Windows Server AD,True,True
NJ930. 行政处,18d60df1-f9a1-4ac4-a204-71eea1282345,Mail enabled security,assigned,NJ930@knsh.com.cn,Windows Server AD,True,True
NJ9301. 行政处总务组,06c4a5f7-cc5c-4c93-aef8-434177a4eea3,Mail enabled security,assigned,NJ9301@knsh.com.cn,Windows Server AD,True,True
NJ931. 行政处采购部,ee1bd093-d9ec-4fee-9ea1-77f804609559,Mail enabled security,assigned,NJ931@knsh.com.cn,Windows Server AD,True,True
NJ9311. 行政处采购部印务组,0a727762-8318-4f8f-8925-e5ea7fdf7cf2,Mail enabled security,assigned,NJ9311@knsh.com.cn,Windows Server AD,True,True
NJ9312. 行政处采购部采购组,f7fcca93-070b-48c6-810b-7dae86a4dd2e,Mail enabled security,assigned,NJ9312@knsh.com.cn,Windows Server AD,True,True
NJ932. 行政处发行部,53a51a28-338d-49d5-b3ad-3287e261bdeb,Mail enabled security,assigned,NJ932@knsh.com.cn,Windows Server AD,True,True
NJ933. 财务部,e9cb1f0e-af0d-4457-aa21-182ec0db38af,Mail enabled security,assigned,NJ933@knsh.com.cn,Windows Server AD,True,True
NJ9330. 分公司财务,9daa9c06-e781-4284-879a-4106d3393315,Mail enabled security,assigned,NJ9330@knsh.com.cn,Windows Server AD,True,True
NJ934. 人力资源部,57de13f3-3173-4559-93ca-7f41376098e6,Mail enabled security,assigned,NJ934@knsh.com.cn,Windows Server AD,True,True
NJ9341. 人才发展组,75bf1d8a-743e-465b-89af-e3e6636fd5a5,Mail enabled security,assigned,NJ9341@knsh.com.cn,Windows Server AD,True,True
NJ9342. 人才管理组,931f89e3-256b-4a01-ad68-5fcccefdb0e6,Mail enabled security,assigned,NJ9342@knsh.com.cn,Windows Server AD,True,True
NJ935. 总经理室,93b9da07-a5b0-49cb-9c26-f4ca95018b44,Mail enabled security,assigned,NJ935@knsh.com.cn,Windows Server AD,True,True
NJ936. 资讯部,c7782346-7c28-4ab1-be4b-13c0e2a1e5c9,Mail enabled security,assigned,NJ936@knsh.com.cn,Windows Server AD,True,True
NJ940. 产品研发处,0be7f4dd-ec88-420a-9ad6-325f39fdb632,Mail enabled security,assigned,NJ940@knsh.com.cn,Windows Server AD,True,True
NJ9401. 产品研发处主管组,3f4d3a2e-c930-4ebc-88d5-13090d4f14aa,Mail enabled security,assigned,NJ9401@knsh.com.cn,Windows Server AD,True,True
NJ9402. 产品研发处部级主管,8590e21b-f31f-4d37-9a1e-36f87e42bff0,Mail enabled security,assigned,NJ9402@knsh.com.cn,Windows Server AD,True,True
NJ9405. 产品研发处玩具组,9c13db13-f592-46fa-9a48-d1df5a807764,Mail enabled security,assigned,NJ9405@knsh.com.cn,Windows Server AD,True,True
NJ9413. 产品研发处数位组,c84ced3c-efc7-4b01-9194-4b3e3309ac07,Mail enabled security,assigned,NJ9413@knsh.com.cn,Windows Server AD,True,True
NJ9415. 产品研发处影像媒体组,72c64c80-8585-48b6-a64e-372795e89121,Mail enabled security,assigned,NJ9415@knsh.com.cn,Windows Server AD,True,True
NJ9418. 产品研发处美编组,75c28721-9575-4f68-89e4-7811db00df7b,Mail enabled security,assigned,NJ9418@knsh.com.cn,Windows Server AD,True,True
NJ942. 研发一部,7631907b-e2a3-4a24-83b1-c49131257b6e,Mail enabled security,assigned,NJ942@knsh.com.cn,Windows Server AD,True,True
NJ9421. 研发一部研发项目群组,1fb58c01-0707-47db-ab5e-4217df3e2188,Mail enabled security,assigned,NJ9421@knsh.com.cn,Windows Server AD,True,True
NJ943. 研发二部,e2b6d02d-5cb7-4724-90a8-62f9eba992ca,Mail enabled security,assigned,NJ943@knsh.com.cn,Windows Server AD,True,True
NJ9431. 研发二部研发项目群组,cd5b97cb-1fbd-4e4d-90a6-be65c4940906,Mail enabled security,assigned,NJ9431@knsh.com.cn,Windows Server AD,True,True
NJ944. 研发三部,21ebdee2-9837-4173-9d7a-1bae691e976c,Mail enabled security,assigned,NJ944@knsh.com.cn,Windows Server AD,True,True
NJ9441. 研发三部研发一组,90e9b276-c3e6-4993-b333-9bb5d8c04e60,Mail enabled security,assigned,NJ9441@knsh.com.cn,Windows Server AD,True,True
NJ9442. 研发三部研发二组,6e80196e-6a2b-4ae8-8b2f-ac24c2d8115f,Mail enabled security,assigned,NJ9442@knsh.com.cn,Windows Server AD,True,True
NJ9443. 研发三部特教组,fc2a372b-5753-4d69-ad3c-51f77c3c93bf,Mail enabled security,assigned,NJ9443@knsh.com.cn,Windows Server AD,True,True
NJ949. 学前教育研究院,3ff041a9-fe4b-4459-abd9-c12814fff332,Mail enabled security,assigned,NJ949@knsh.com.cn,Windows Server AD,True,True
NJ950. 南京公司,cf2b326d-288f-4e0c-90ee-42c605169462,Mail enabled security,assigned,NJ950@knsh.com.cn,Windows Server AD,True,True
NJ957. 南京基层主管,359936e4-6e89-474c-b08d-716c709faa7d,Mail enabled security,assigned,NJ957@knsh.com.cn,Windows Server AD,True,True
NJ9570. 南京康轩后勤基层主管,881b9a50-8b13-433d-8d97-65ae97b13e77,Mail enabled security,assigned,NJ9570@knsh.com.cn,Windows Server AD,True,True
NJ9571. 南京康轩营业基层主管,7939ff8e-bd76-4f8c-825d-068b044ee9a4,Mail enabled security,assigned,NJ9571@knsh.com.cn,Windows Server AD,True,True
NJ958. 南京部级主管,5ea82d21-9abf-4f1b-b8ea-5aa3c326b05d,Mail enabled security,assigned,NJ958@knsh.com.cn,Windows Server AD,True,True
NJ959. 南京康轩主管组,830464c3-f48c-4558-8bdc-d242a1c7b2a6,Mail enabled security,assigned,NJ959@knsh.com.cn,Windows Server AD,True,True
NJ960. 南京经管会议群,c01653c0-3e8e-4239-b606-7bb28da8061e,Mail enabled security,assigned,NJ960@knsh.com.cn,Windows Server AD,True,True
NJ961. 南京主管会议群,77e8a128-9a24-4726-8424-2ec94f7c0cc6,Mail enabled security,assigned,NJ961@knsh.com.cn,Windows Server AD,True,True
NJ962. 国家政策研究小组,05a76c0e-c12e-4793-b2e4-9ec6808bbffc,Mail enabled security,assigned,NJ962@knsh.com.cn,Windows Server AD,True,True
Science,bde174f2-deee-4db7-8fad-f542e1bf9129,Security,assigned,,Windows Server AD,False,True
SocialStudies,2959c0f0-6acd-4d95-89b3-b44fbf7691a6,Security,assigned,,Windows Server AD,False,True
td-wifi,184019c8-959d-4327-b765-59a46fae41ff,Security,assigned,,Windows Server AD,False,True
testlk,fe3e70a0-e149-453c-9dd3-0268e52ecce4,Security,assigned,,Windows Server AD,False,True
